supervision_mode,architecture,seed,epoch,scope,probability_variant,bin,count,mean_prediction,observed_rate
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,6,15,0.6622582970287184,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,7,13,0.7452314405230176,0.6153846153846154
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,8,20,0.8502626589772252,0.65
official-total-core,teammate-set,2026,100.0,division:2026arc,transferred_score_red_win_probability,9,27,0.9556062779865236,0.8148148148148148
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,0,38,0.01579699693188798,0.39473684210526316
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,1,11,0.13527119701558893,0.36363636363636365
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,2,4,0.25532395765185356,0.0
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,3,7,0.35553317836352755,0.5714285714285714
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,4,2,0.49087540805339813,0.5
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,5,5,0.5616947531700134,0.6
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,6,0,,
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,7,8,0.7500551640987396,0.5
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,8,3,0.84762042760849,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026cur,raw_pred_red_win_probability,9,58,0.9762654366164372,0.7413793103448276
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,0,0,,
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,1,6,0.14976712814169243,0.0
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,2,9,0.24869496167513205,0.1111111111111111
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,3,21,0.3469762666714879,0.6190476190476191
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,4,23,0.45751168944170184,0.391304347826087
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,5,18,0.5522375192733961,0.4444444444444444
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,6,29,0.6554577372117618,0.6896551724137931
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,7,19,0.7394609495413756,0.7368421052631579
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,8,10,0.8451569318365472,0.9
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_platt_red_win_probability,9,1,0.9230698390488403,1.0
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,0,8,0.04946131893596847,0.25
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,1,12,0.1541246490600495,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,2,12,0.24718616876050648,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,3,13,0.34843446419089763,0.23076923076923078
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,4,9,0.4653079477862202,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,5,13,0.5590941581645337,0.6153846153846154
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,6,22,0.6557683267663367,0.5454545454545454
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,7,14,0.7338932968634551,0.7857142857142857
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,8,11,0.8313405495704184,0.6363636363636364
official-total-core,teammate-set,2026,100.0,division:2026cur,transferred_score_red_win_probability,9,22,0.9594259727521135,0.9545454545454546
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,0,54,0.027018008701285606,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,1,9,0.13436947928534615,0.5555555555555556
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,2,3,0.22436542312304178,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,3,3,0.3553207019964854,0.6666666666666666
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,4,4,0.4460853636264801,0.25
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,5,2,0.550629049539566,1.0
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,6,1,0.6299546360969543,0.0
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,7,7,0.7460539937019348,0.14285714285714285
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,8,8,0.8479428738355637,0.625
official-total-core,teammate-set,2026,100.0,division:2026dal,raw_pred_red_win_probability,9,47,0.9815456664308588,0.6595744680851063
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,0,1,0.09807062343111168,1.0
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,1,5,0.15847506355056318,0.2
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,2,19,0.2546904925507952,0.21052631578947367
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,3,18,0.36051220902453573,0.5
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,4,26,0.43928539202203737,0.4230769230769231
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,5,19,0.5573051619767286,0.3684210526315789
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,6,19,0.6442967672529276,0.631578947368421
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,7,18,0.7567822856766706,0.6111111111111112
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,8,10,0.842413840504261,0.7
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_platt_red_win_probability,9,3,0.9267138279036132,1.0
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,0,11,0.05094671582771307,0.0
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,1,11,0.14865157846562063,0.2727272727272727
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,2,12,0.24647809381108401,0.4166666666666667
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,3,12,0.3568388497373851,0.3333333333333333
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,4,13,0.43983161951513333,0.23076923076923078
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,5,11,0.5551699813544718,0.6363636363636364
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,6,10,0.6439496277724899,0.6
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,7,23,0.7502766385812569,0.4782608695652174
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,8,18,0.862085530120673,0.6111111111111112
official-total-core,teammate-set,2026,100.0,division:2026dal,transferred_score_red_win_probability,9,17,0.9431514282433431,0.9411764705882353
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,0,50,0.015475536182535974,0.38
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,1,6,0.14323078095912933,0.8333333333333334
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,2,5,0.25333974957466127,0.4
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,3,5,0.35848453640937805,0.6
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,4,8,0.43370742350816727,0.75
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,5,2,0.5777275860309601,1.0
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,6,4,0.6865746676921844,0.25
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,7,4,0.7695850729942322,0.75
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,8,4,0.8421918451786041,0.75
official-total-core,teammate-set,2026,100.0,division:2026gal,raw_pred_red_win_probability,9,50,0.9877562395599823,0.72
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,0,2,0.0601736226143075,0.0
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,1,13,0.1631357346481789,0.3076923076923077
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,2,14,0.25558654590030666,0.35714285714285715
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,3,16,0.3536349435226067,0.5
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,4,19,0.4505370662105744,0.5789473684210527
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,5,22,0.5381779117253945,0.6363636363636364
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,6,14,0.6500374658333764,0.7142857142857143
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,7,14,0.7464020187534735,0.7142857142857143
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,8,19,0.85044510125872,0.6842105263157895
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_platt_red_win_probability,9,5,0.9269873440318444,1.0
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,0,12,0.04965766034862226,0.16666666666666666
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,1,15,0.15413175388985134,0.4
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,2,10,0.2499758246346205,0.4
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,3,13,0.34921007667769444,0.5384615384615384
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,4,11,0.4708796157259435,0.6363636363636364
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,5,10,0.5529786215584798,0.6
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,6,12,0.6425505762880938,0.5
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,7,14,0.7576238557733905,0.8571428571428571
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,8,19,0.8616248440174733,0.7368421052631579
official-total-core,teammate-set,2026,100.0,division:2026gal,transferred_score_red_win_probability,9,22,0.9477870776450587,0.7272727272727273
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,0,37,0.014953706479492079,0.24324324324324326
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,1,11,0.13823489370671185,0.36363636363636365
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,2,4,0.24757209420204163,0.5
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,3,10,0.343212953209877,0.2
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,4,2,0.43293993175029755,0.0
official-total-core,teammate-set,2026,100.0,division:2026hop,raw_pred_red_win_probability,5,4,0.5577707439661026,0.25
